461	444	4
10	10
-10	10
-10	-10
10	-10
-4	-2
4	2
7.5000000000006	10
5.0000000000049	10
2.5000000000088	10
1.2294165685489e-11	10
-2.4999999999914	10
-4.9999999999939	10
-7.4999999999971	10
-10	7.5000000000006
-10	5.0000000000049
-10	2.5000000000088
-10	1.2294165685489e-11
-10	-2.4999999999914
-10	-4.9999999999939
-10	-7.4999999999971
-7.5000000000006	-10
-5.0000000000049	-10
-2.5000000000088	-10
-1.2294165685489e-11	-10
2.4999999999914	-10
4.9999999999939	-10
7.4999999999971	-10
10	-7.5000000000006
10	-5.0000000000049
10	-2.5000000000088
10	-1.2294165685489e-11
10	2.4999999999914
10	4.9999999999939
10	7.4999999999971
-3.6923076923086	-1.8461538461543
-3.3846153846171	-1.6923076923085
-3.0769230769256	-1.5384615384628
-2.7692307692342	-1.3846153846171
-2.4615384615427	-1.2307692307714
-2.1538461538513	-1.0769230769256
-1.8461538461598	-0.92307692307991
-1.5384615384684	-0.76923076923419
-1.2307692307769	-0.61538461538846
-0.92307692308547	-0.46153846154274
-0.61538461539402	-0.30769230769701
-0.30769230770257	-0.15384615385128
-1.1116441100967e-11	-5.5582205504834e-12
0.30769230768204	0.15384615384102
0.61538461537521	0.3076923076876
0.92307692306837	0.46153846153418
1.2307692307615	0.61538461538076
1.5384615384547	0.76923076922735
1.8461538461479	0.92307692307393
2.153846153841	1.0769230769205
2.4615384615342	1.2307692307671
2.7692307692273	1.3846153846137
3.0769230769205	1.5384615384603
3.3846153846137	1.6923076923068
3.6923076923068	1.8461538461534
-2.8469998600946	-0.7573969243271
-3.0300313750534	-0.10952629918649
-3.5330725434613	-1.0624381890537
-5.1090090931336	0.87858896003685
-5.0907218006453	3.329805793641
-7.3027523999045	1.2332947882883
-2.3652235246676	-0.70629257821768
-1.2644194996656	-0.14518470260623
-1.8177209904503	0.64099522483199
-1.9939250515736	-0.21663635766051
1.7615697619053	1.9740010644585
2.0468099361581	-0.40127141278623
2.1340026037458	0.32807659278561
-3.1169865654634	0.96073467818349
5.3969612705992	-1.5205262965131
3.9303892221094	-1.2407609696177
2.7760121666388	-2.0073245897093
4.6885027598837	0.30891364801156
6.9597717660108	1.0426231365413
7.4435219272384	4.6946045434792
7.1935079044216	-1.5610253007593
-1.1845396947446	3.87480061968
-3.9491200801246	5.4593847154184
-2.6966629748242	2.3569380823352
1.0356539705104	1.6097493824006
0.31868052069539	1.2140457421735
3.791379215459	1.3360378267563
4.4764691256169	1.4902954130815
3.4200792235494	2.9376250320063
3.1032243740699	2.2338739076772
-2.8179900880774	-5.8004254911826
-2.1814378514721	-3.6266815689678
-4.5720651095296	-4.0434591412467
-0.25610685455966	-4.8547457598288
-4.3103500413492	-2.594235765788
-5.7054528500774	-2.5918231935128
4.9725073344945	-3.4957567116905
-7.3537321067856	-2.3935544420684
-0.3834407286943	0.77153076858506
-0.53217511328195	-3.3315033095307
-0.28418347763178	-2.0496602646626
-0.93807768382094	-1.9680026619438
-7.5447896894568	-0.53518024160455
3.2045388357424	4.1717783092881
2.4134066864602	3.1432170355037
2.4603766582781	3.9952543553894
-0.53139931660048	-1.2152338464487
-3.9256582790389	-0.40420651655015
1.4462913880189	-1.5434935654144
0.70286079546128	-1.9015459591641
1.3937355128032	-3.1769767824722
4.3183006215522	5.5958087973207
2.9079757830141	5.684652081159
4.4022322842579	3.271469332997
5.2714372788196	4.1383549583604
-2.4754090919967	6.8316906926469
